10.0,43.0153607544,38.233745206
20.0,42.1046232553,34.6642132899
40.0,35.0866175865,26.513749026
80.0,25.6196151164,16.1579755559
160.0,22.0050567683,12.020846597
320.0,19.3665070614,10.3963193064
640.0,16.8128239882,8.00607346678
1280.0,13.5784484567,4.46934690568
2560.0,12.1941190612,2.92387288113
5120.0,11.013838987,1.35626897588
