10.0,11.04,7.6719228359
20.0,10.81,6.61316112007
40.0,9.44,5.1929182547
80.0,7.87,3.93104311856
160.0,7.09,3.59192149135
320.0,6.51,3.00830517069
640.0,5.4,3.01993377411
1280.0,4.35,2.23327114341
2560.0,3.54,1.87307234244
5120.0,2.38,1.17285975291
