10.0,232.13,153.464370784
20.0,208.22,114.705150713
40.0,196.41,125.59817634
80.0,175.41,113.561973829
160.0,149.88,99.7022848284
320.0,119.38,82.5658258603
640.0,102.72,72.2771167106
1280.0,84.05,60.5672147288
2560.0,67.01,46.6226329158
5120.0,36.12,27.7359982694
